order_id,order_date,customer_id,customer_segment,region,category,product,quantity,unit_price,discount_pct,revenue
ORD100889,2023-10-08,CUST0847,New,West,Home & Kitchen,Non-stick Pan Set,2,1773.64,20,2837.82
ORD102771,2023-10-08,CUST0624,New,West,Apparel,Formal Shirt,1,1924.71,0,1924.71
ORD101111,2023-10-09,CUST0829,New,South,Beauty,Face Serum,2,765.87,0,1531.74
ORD102000,2023-10-09,CUST0632,Returning,North,Beauty,Hair Dryer,1,612.25,10,551.02
ORD100173,2023-10-09,CUST0133,New,South,Apparel,Denim Jacket,2,1719.33,0,3438.66
ORD100223,2023-10-09,CUST0027,Returning,South,Sports,Cricket Bat,1,936.43,0,936.43
ORD100265,2023-10-09,CUST0232,New,West,Electronics,Laptop Stand,2,1082.76,10,1948.97
ORD102408,2023-10-09,CUST0617,Loyal,East,Apparel,Formal Shirt,2,1730.5,5,3287.95
ORD103459,2023-10-10,CUST0335,Returning,Central,Apparel,Cotton T-Shirt,2,2144.32,5,4074.21
ORD100717,2023-10-10,CUST0149,Returning,Central,Apparel,Backpack,1,2027.1,20,1621.68
ORD102490,2023-10-10,CUST0690,New,South,Beauty,Hair Dryer,2,250.75,10,451.35
ORD102560,2023-10-10,CUST0302,New,North,Home & Kitchen,Mixer Grinder,2,1943.36,10,3498.05
ORD101027,2023-10-10,CUST0829,Returning,South,Electronics,Smartwatch,2,3668.52,0,7337.04
ORD103881,2023-10-11,CUST0586,New,South,Apparel,Running Shoes,1,631.04,5,599.49
ORD100510,2023-10-11,CUST0096,Returning,South,Home & Kitchen,Electric Kettle,1,2141.06,15,1819.9
ORD100862,2023-10-11,CUST0595,Returning,East,Apparel,Running Shoes,4,1701.02,20,5443.26
ORD102393,2023-10-11,CUST0756,Loyal,South,Home & Kitchen,Air Fryer,5,1396.94,10,6286.23
ORD103956,2023-10-11,CUST0801,New,North,Home & Kitchen,Electric Kettle,4,492.55,5,1871.69
ORD102969,2023-10-11,CUST0487,Loyal,North,Apparel,Backpack,2,1119.35,10,2014.83
ORD102474,2023-10-11,CUST0693,Loyal,South,Home & Kitchen,Electric Kettle,1,2048.36,20,1638.69
ORD102375,2023-10-11,CUST0103,Loyal,North,Beauty,Face Serum,2,694.03,5,1318.66
ORD100781,2023-10-12,CUST0400,Returning,West,Sports,Yoga Mat,1,1495.68,0,1495.68
ORD102269,2023-10-12,CUST0571,Returning,South,Apparel,Backpack,4,1428.93,0,5715.72
ORD103549,2023-10-12,CUST0452,New,West,Sports,Cricket Bat,4,505.23,10,1818.83
ORD103819,2023-10-12,CUST0380,Returning,South,Electronics,Smartwatch,1,1683.16,10,1514.84
ORD102894,2023-10-13,CUST0526,New,West,Sports,Yoga Mat,2,628.88,0,1257.76
ORD102004,2023-10-13,CUST0210,New,West,Apparel,Running Shoes,4,1331.27,0,5325.08
ORD100367,2023-10-13,CUST0552,Returning,West,Home & Kitchen,Non-stick Pan Set,1,1890.39,10,1701.35
ORD101490,2023-10-13,CUST0242,New,West,Home & Kitchen,Table Lamp,2,2520.57,0,5041.14
ORD101634,2023-10-13,CUST0785,New,West,Home & Kitchen,Electric Kettle,2,653.12,20,1044.99
ORD101962,2023-10-13,CUST0558,Returning,North,Home & Kitchen,Mixer Grinder,4,713.26,10,2567.74
ORD101905,2023-10-13,CUST0445,Returning,Central,Apparel,Formal Shirt,1,1058.89,0,1058.89
ORD102209,2023-10-13,CUST0617,Returning,North,Beauty,Sunscreen SPF50,2,1421.16,10,2558.09
ORD101325,2023-10-13,CUST0249,Loyal,North,Apparel,Formal Shirt,4,2146.46,5,8156.55
ORD103424,2023-10-13,CUST0620,New,North,Sports,Football,2,2757.03,0,5514.06
ORD100420,2023-10-14,CUST0844,Returning,North,Electronics,Wireless Earbuds,1,1700.24,0,1700.24
ORD101043,2023-10-14,CUST0843,New,West,Beauty,Perfume,5,847.21,0,4236.05
ORD100574,2023-10-14,CUST0020,Loyal,North,Sports,Dumbbell Set,5,460.27,0,2301.35
ORD101589,2023-10-14,CUST0738,New,South,Sports,Football,2,1447.57,0,2895.14
ORD103532,2023-10-15,CUST0586,New,East,Home & Kitchen,Mixer Grinder,2,3155.6,20,5048.96
ORD100951,2023-10-15,CUST0849,Returning,East,Home & Kitchen,Air Fryer,2,737.8,15,1254.26
ORD101729,2023-10-15,CUST0542,Loyal,South,Electronics,Power Bank,4,3773.15,20,12074.08
ORD103915,2023-10-15,CUST0050,Returning,North,Sports,Cricket Bat,2,916.71,15,1558.41
ORD100028,2023-10-15,CUST0828,New,North,Beauty,Sunscreen SPF50,5,1396.41,5,6632.95
ORD102507,2023-10-16,CUST0423,Returning,East,Sports,Resistance Bands,2,1825.98,20,2921.57
ORD102675,2023-10-16,CUST0670,Returning,South,Sports,Cricket Bat,1,387.84,20,310.27
ORD102256,2023-10-16,CUST0292,Loyal,East,Beauty,Hair Dryer,2,277.6,0,555.2
ORD101343,2023-10-16,CUST0350,Returning,East,Home & Kitchen,Table Lamp,1,2223.91,20,1779.13
ORD103193,2023-10-16,CUST0706,New,North,Electronics,Smartwatch,1,2970.83,0,2970.83
ORD101635,2023-10-17,CUST0177,Returning,South,Apparel,Formal Shirt,2,1551.36,0,3102.72
ORD102229,2023-10-17,CUST0717,Loyal,East,Beauty,Lip Balm Set,2,223.94,10,403.09
ORD103504,2023-10-17,CUST0054,Returning,North,Apparel,Running Shoes,1,1228.83,15,1044.51
ORD102187,2023-10-17,CUST0686,Returning,West,Beauty,Perfume,4,854.33,15,2904.72
ORD100348,2023-10-18,CUST0488,Returning,South,Apparel,Denim Jacket,4,1290.12,0,5160.48
ORD102622,2023-10-18,CUST0158,New,North,Home & Kitchen,Table Lamp,1,2100.8,0,2100.8
ORD101439,2023-10-18,CUST0369,Returning,North,Apparel,Formal Shirt,4,1622.03,5,6163.71
ORD103087,2023-10-18,CUST0118,New,South,Sports,Yoga Mat,1,1484.11,0,1484.11
ORD103494,2023-10-18,CUST0069,Returning,Central,Electronics,Power Bank,1,2106.54,0,2106.54
ORD102770,2023-10-18,CUST0490,New,South,Home & Kitchen,Air Fryer,2,2072.6,20,3316.16
ORD100904,2023-10-19,CUST0782,New,North,Home & Kitchen,Electric Kettle,5,620.09,15,2635.38
ORD101051,2023-10-19,CUST0188,Loyal,North,Sports,Football,2,2694.91,0,5389.82
ORD103436,2023-10-20,CUST0140,Returning,South,Home & Kitchen,Air Fryer,1,2435.48,0,2435.48
ORD103099,2023-10-20,CUST0600,New,East,Apparel,Running Shoes,4,1074.86,0,4299.44
ORD102592,2023-10-20,CUST0116,New,East,Apparel,Denim Jacket,4,1904.06,0,7616.24
ORD102218,2023-10-20,CUST0119,Loyal,Central,Sports,Dumbbell Set,4,1048.6,0,4194.4
ORD100384,2023-10-20,CUST0740,Returning,East,Electronics,Laptop Stand,2,1490.82,0,2981.64
ORD103912,2023-10-21,CUST0807,New,East,Home & Kitchen,Table Lamp,7,1183.78,0,8286.46
ORD101855,2023-10-21,CUST0018,Returning,North,Sports,Cricket Bat,1,1377.29,10,1239.56
ORD103524,2023-10-21,CUST0713,Returning,South,Beauty,Face Serum,2,1135.0,15,1929.5
ORD101524,2023-10-21,CUST0384,New,East,Electronics,Bluetooth Speaker,1,4410.36,15,3748.81
ORD102266,2023-10-22,CUST0089,Returning,North,Electronics,Smartwatch,1,2080.41,0,2080.41
ORD100772,2023-10-22,CUST0339,New,Central,Sports,Cricket Bat,1,2173.94,15,1847.85
ORD103189,2023-10-22,CUST0415,Returning,North,Sports,Football,5,828.42,20,3313.68
ORD103356,2023-10-23,CUST0211,Returning,South,Sports,Dumbbell Set,1,1197.3,5,1137.43
ORD101861,2023-10-23,CUST0377,New,Central,Apparel,Running Shoes,4,788.7,0,3154.8
ORD100250,2023-10-23,CUST0731,Returning,East,Home & Kitchen,Table Lamp,1,526.85,0,526.85
ORD101753,2023-10-23,CUST0162,Returning,East,Beauty,Face Serum,2,1125.41,0,2250.82
ORD102491,2023-10-24,CUST0273,Returning,East,Apparel,Cotton T-Shirt,2,2085.93,5,3963.27
ORD103776,2023-10-24,CUST0046,New,North,Sports,Cricket Bat,2,2727.66,20,4364.26
ORD102725,2023-10-24,CUST0292,New,North,Home & Kitchen,Air Fryer,5,2332.5,0,11662.5
ORD100847,2023-10-24,CUST0199,New,South,Home & Kitchen,Table Lamp,4,781.93,15,2658.56
ORD101102,2023-10-24,CUST0353,Loyal,East,Electronics,Smartwatch,1,3991.33,5,3791.76
ORD102418,2023-10-25,CUST0807,New,North,Electronics,Bluetooth Speaker,5,2761.1,0,13805.5
ORD101800,2023-10-26,CUST0754,New,South,Apparel,Backpack,4,1031.96,20,3302.27
ORD102045,2023-10-26,CUST0444,New,South,Electronics,Bluetooth Speaker,4,4173.81,15,14190.95
ORD101920,2023-10-27,CUST0844,New,East,Apparel,Denim Jacket,1,1978.11,0,1978.11
ORD100659,2023-10-27,CUST0257,New,West,Electronics,Bluetooth Speaker,2,2592.53,0,5185.06
ORD103434,2023-10-27,CUST0066,Returning,South,Home & Kitchen,Electric Kettle,2,1186.16,5,2253.7
ORD100579,2023-10-27,CUST0379,Returning,North,Beauty,Hair Dryer,2,462.86,0,925.72
ORD101600,2023-10-28,CUST0141,New,East,Home & Kitchen,Non-stick Pan Set,1,617.8,0,617.8
ORD101318,2023-10-28,CUST0835,Returning,South,Apparel,Running Shoes,2,1792.54,5,3405.83
ORD103860,2023-10-28,CUST0463,New,West,Apparel,Backpack,1,1740.62,0,1740.62
ORD103092,2023-10-29,CUST0657,Loyal,East,Sports,Resistance Bands,2,2866.38,0,5732.76
ORD101217,2023-10-29,CUST0036,Returning,North,Sports,Cricket Bat,1,2453.55,15,2085.52
ORD102694,2023-10-29,CUST0814,New,North,Home & Kitchen,Mixer Grinder,5,2005.53,0,10027.65
ORD100879,2023-10-29,CUST0143,New,South,Sports,Football,2,1567.2,0,3134.4
ORD100922,2023-10-29,CUST0031,Returning,North,Beauty,Face Serum,2,461.61,0,923.22
ORD100180,2023-10-30,CUST0778,New,North,Home & Kitchen,Air Fryer,1,2086.72,20,1669.38
ORD100461,2023-10-30,CUST0398,Returning,South,Sports,Cricket Bat,2,2470.2,0,4940.4
ORD102086,2023-10-30,CUST0628,New,North,Apparel,Backpack,1,1304.6,10,1174.14
ORD101185,2023-10-30,CUST0593,Returning,South,Apparel,Backpack,2,783.15,10,1409.67
ORD102879,2023-10-31,CUST0003,New,Central,Electronics,Bluetooth Speaker,2,1649.29,0,3298.58
ORD102878,2023-10-31,CUST0703,New,North,Electronics,Smartwatch,5,3576.53,5,16988.52
ORD101917,2023-10-31,CUST0273,Returning,North,Sports,Cricket Bat,2,1907.15,15,3242.16
ORD103395,2023-10-31,CUST0335,New,East,Home & Kitchen,Non-stick Pan Set,5,1900.94,5,9029.47
ORD101826,2023-11-01,CUST0124,Loyal,East,Beauty,Face Serum,2,1349.12,20,2158.59
ORD101115,2023-11-01,CUST0521,Returning,North,Apparel,Running Shoes,2,1958.42,20,3133.47
ORD100507,2023-11-02,CUST0237,Returning,North,Electronics,Laptop Stand,1,4157.21,15,3533.63
ORD102565,2023-11-02,CUST0713,Returning,North,Home & Kitchen,Non-stick Pan Set,2,1405.69,0,2811.38
ORD103196,2023-11-02,CUST0087,Returning,West,Sports,Yoga Mat,1,2504.67,20,2003.74
ORD100765,2023-11-02,CUST0212,Loyal,North,Home & Kitchen,Electric Kettle,2,1966.95,0,3933.9
ORD102299,2023-11-03,CUST0182,Returning,Central,Electronics,Bluetooth Speaker,2,1026.69,0,2053.38
ORD102543,2023-11-03,CUST0807,Loyal,South,Home & Kitchen,Non-stick Pan Set,1,595.28,15,505.99
ORD100594,2023-11-03,CUST0545,Loyal,North,Sports,Yoga Mat,5,1899.49,20,7597.96
ORD103902,2023-11-03,CUST0216,New,West,Sports,Resistance Bands,1,1315.35,10,1183.82
ORD103144,2023-11-03,CUST0404,New,West,Home & Kitchen,Air Fryer,1,985.22,5,935.96
ORD100632,2023-11-03,CUST0646,Returning,North,Beauty,Face Serum,5,1494.01,20,5976.04
ORD102019,2023-11-04,CUST0690,New,West,Beauty,Perfume,2,1182.83,0,2365.66
ORD100735,2023-11-04,CUST0748,Returning,North,Home & Kitchen,Non-stick Pan Set,2,1574.83,0,3149.66
ORD103724,2023-11-04,CUST0360,New,South,Electronics,Power Bank,5,2009.25,5,9543.94
ORD101584,2023-11-05,CUST0707,Returning,West,Electronics,Bluetooth Speaker,4,4037.14,0,16148.56
ORD101424,2023-11-05,CUST0101,New,South,Beauty,Perfume,4,745.81,0,2983.24
ORD102746,2023-11-05,CUST0783,Loyal,South,Beauty,Lip Balm Set,1,688.99,5,654.54
ORD102343,2023-11-06,CUST0472,New,North,Home & Kitchen,Air Fryer,1,2323.0,15,1974.55
ORD103431,2023-11-06,CUST0659,Returning,North,Electronics,Power Bank,1,1282.47,0,1282.47
ORD100982,2023-11-06,CUST0482,New,North,Sports,Football,2,882.12,0,1764.24
ORD100801,2023-11-06,CUST0186,New,West,Beauty,Hair Dryer,4,1096.05,5,4164.99
ORD101033,2023-11-06,CUST0303,Loyal,Central,Sports,Yoga Mat,1,2447.44,10,2202.7
ORD101778,2023-11-07,CUST0121,New,North,Home & Kitchen,Mixer Grinder,1,1316.91,15,1119.37
ORD101725,2023-11-07,CUST0336,New,South,Home & Kitchen,Table Lamp,2,646.41,0,1292.82
ORD103514,2023-11-07,CUST0586,New,North,Beauty,Face Serum,7,691.79,10,4358.28
ORD101576,2023-11-07,CUST0804,New,West,Electronics,Laptop Stand,1,3080.49,0,3080.49
ORD103472,2023-11-07,CUST0275,Returning,Central,Electronics,Wireless Earbuds,4,2764.77,10,9953.17
ORD102068,2023-11-08,CUST0376,New,East,Electronics,Wireless Earbuds,4,1949.12,20,6237.18
ORD103975,2023-11-09,CUST0196,New,Central,Apparel,Formal Shirt,2,1383.11,0,2766.22
ORD101220,2023-11-09,CUST0500,New,West,Home & Kitchen,Non-stick Pan Set,1,2823.21,0,2823.21
ORD101276,2023-11-09,CUST0254,Returning,North,Sports,Dumbbell Set,1,2626.46,15,2232.49
ORD102739,2023-11-09,CUST0473,Returning,West,Electronics,Laptop Stand,2,1705.7,0,3411.4
ORD101178,2023-11-09,CUST0576,Returning,North,Sports,Dumbbell Set,2,1497.41,5,2845.08
ORD101011,2023-11-09,CUST0302,Loyal,East,Beauty,Lip Balm Set,2,940.06,0,1880.12
ORD101738,2023-11-09,CUST0041,New,North,Home & Kitchen,Non-stick Pan Set,2,473.43,10,852.17
ORD101853,2023-11-10,CUST0739,New,North,Apparel,Backpack,1,669.24,15,568.85
ORD101245,2023-11-11,CUST0128,Loyal,South,Apparel,Formal Shirt,2,770.25,0,1540.5
ORD100874,2023-11-11,CUST0267,Loyal,North,Home & Kitchen,Non-stick Pan Set,1,2008.67,5,1908.24
ORD100451,2023-11-11,CUST0615,New,North,Electronics,Bluetooth Speaker,4,3866.03,15,13144.5
ORD100675,2023-11-12,CUST0675,Returning,South,Sports,Cricket Bat,2,553.78,10,996.8
ORD101637,2023-11-12,CUST0704,New,North,Sports,Cricket Bat,1,524.76,10,472.28
ORD100116,2023-11-12,CUST0250,New,East,Beauty,Hair Dryer,2,1276.88,5,2426.07
ORD100891,2023-11-12,CUST0682,Loyal,Central,Apparel,Denim Jacket,4,1197.83,15,4072.62
ORD101461,2023-11-13,CUST0705,Loyal,West,Apparel,Denim Jacket,1,1830.67,10,1647.6
ORD103941,2023-11-13,CUST0461,New,North,Sports,Cricket Bat,2,660.84,10,1189.51
ORD100124,2023-11-13,CUST0666,New,West,Electronics,Power Bank,4,3143.73,5,11946.17
ORD100047,2023-11-13,CUST0184,Loyal,Central,Home & Kitchen,Non-stick Pan Set,1,2867.97,0,2867.97
ORD100601,2023-11-13,CUST0627,Loyal,North,Beauty,Perfume,1,721.81,0,721.81
ORD103112,2023-11-13,CUST0770,Returning,West,Sports,Resistance Bands,1,931.86,0,931.86
ORD102958,2023-11-13,CUST0752,Loyal,West,Beauty,Face Serum,4,773.51,0,3094.04
ORD100998,2023-11-14,CUST0082,Returning,East,Beauty,Perfume,2,542.45,5,1030.65
ORD100666,2023-11-14,CUST0778,Returning,North,Apparel,Cotton T-Shirt,4,1603.29,0,6413.16
ORD101448,2023-11-14,CUST0298,Returning,North,Electronics,Bluetooth Speaker,1,2455.38,0,2455.38
ORD100394,2023-11-15,CUST0659,Returning,South,Sports,Cricket Bat,4,2544.95,15,8652.83
ORD103673,2023-11-15,CUST0008,New,West,Electronics,Smartwatch,1,3912.42,0,3912.42
ORD103396,2023-11-15,CUST0002,Returning,South,Sports,Dumbbell Set,1,1887.61,0,1887.61
ORD103519,2023-11-16,CUST0837,Loyal,North,Electronics,Smartwatch,1,2681.48,0,2681.48
ORD101695,2023-11-16,CUST0664,New,South,Sports,Resistance Bands,1,2629.87,5,2498.38
ORD101891,2023-11-16,CUST0125,New,East,Sports,Football,5,2078.58,10,9353.61
ORD101870,2023-11-16,CUST0252,New,West,Beauty,Perfume,1,705.24,5,669.98
ORD100101,2023-11-17,CUST0296,Returning,South,Electronics,Power Bank,4,1948.53,0,7794.12
ORD103802,2023-11-17,CUST0809,New,South,Beauty,Lip Balm Set,1,1160.06,0,1160.06
ORD103430,2023-11-18,CUST0190,Returning,South,Sports,Yoga Mat,5,2508.64,0,12543.2
ORD100712,2023-11-18,CUST0283,New,West,Electronics,Bluetooth Speaker,1,1988.37,10,1789.53
ORD100850,2023-11-18,CUST0535,Returning,East,Sports,Dumbbell Set,2,881.68,5,1675.19
ORD102467,2023-11-18,CUST0729,Returning,Central,Sports,Dumbbell Set,5,1665.38,0,8326.9
ORD101715,2023-11-18,CUST0744,Returning,Central,Apparel,Backpack,1,1798.62,20,1438.9
ORD100401,2023-11-19,CUST0522,Returning,Central,Apparel,Cotton T-Shirt,2,519.13,15,882.52
ORD102159,2023-11-19,CUST0171,New,North,Home & Kitchen,Air Fryer,1,1041.92,20,833.54
ORD102980,2023-11-19,CUST0591,New,South,Sports,Resistance Bands,1,2552.16,5,2424.55
ORD102711,2023-11-19,CUST0421,New,South,Home & Kitchen,Table Lamp,2,2987.37,20,4779.79
ORD101328,2023-11-20,CUST0834,New,South,Electronics,Smartwatch,4,1177.44,10,4238.78
ORD102525,2023-11-20,CUST0188,New,North,Beauty,Face Serum,1,439.71,15,373.75
ORD102877,2023-11-20,CUST0192,Returning,East,Electronics,Smartwatch,1,2046.82,5,1944.48
ORD102026,2023-11-20,CUST0201,Returning,West,Home & Kitchen,Non-stick Pan Set,2,2077.49,20,3323.98
ORD100718,2023-11-20,CUST0150,Loyal,East,Apparel,Cotton T-Shirt,5,524.94,0,2624.7
ORD102271,2023-11-21,CUST0748,Returning,West,Home & Kitchen,Air Fryer,7,3063.92,15,18230.32
ORD101021,2023-11-21,CUST0233,New,North,Home & Kitchen,Table Lamp,4,1605.74,10,5780.66
ORD101391,2023-11-21,CUST0531,New,Central,Sports,Cricket Bat,1,331.28,0,331.28
ORD103248,2023-11-22,CUST0328,Returning,East,Home & Kitchen,Air Fryer,2,761.58,10,1370.84
ORD102518,2023-11-23,CUST0342,Loyal,North,Home & Kitchen,Table Lamp,2,2063.39,10,3714.1
ORD100244,2023-11-23,CUST0403,Loyal,East,Beauty,Perfume,5,821.45,0,4107.25
ORD100003,2023-11-23,CUST0095,New,North,Beauty,Hair Dryer,4,1180.72,0,4722.88
ORD101682,2023-11-23,CUST0694,New,West,Home & Kitchen,Mixer Grinder,1,2496.1,15,2121.68
ORD103076,2023-11-24,CUST0209,Returning,East,Beauty,Face Serum,4,585.86,20,1874.75
ORD101875,2023-11-24,CUST0576,Returning,South,Home & Kitchen,Non-stick Pan Set,1,2131.21,0,2131.21
ORD102708,2023-11-24,CUST0486,New,South,Sports,Cricket Bat,1,1493.96,5,1419.26
ORD103145,2023-11-25,CUST0701,Loyal,East,Electronics,Smartwatch,4,2858.36,5,10861.77
ORD102729,2023-11-26,CUST0433,Returning,North,Sports,Dumbbell Set,2,406.79,5,772.9
ORD102500,2023-11-26,CUST0556,New,North,Apparel,Formal Shirt,4,1097.4,5,4170.12
ORD100588,2023-11-26,CUST0185,Returning,North,Home & Kitchen,Table Lamp,2,556.55,0,1113.1
ORD101362,2023-11-26,CUST0802,Returning,Central,Beauty,Hair Dryer,2,1261.07,10,2269.93
ORD101679,2023-11-27,CUST0205,New,West,Beauty,Hair Dryer,2,787.43,15,1338.63
ORD101899,2023-11-27,CUST0774,New,North,Electronics,Wireless Earbuds,1,3538.49,10,3184.64
ORD103943,2023-11-27,CUST0331,Loyal,South,Sports,Yoga Mat,1,1986.99,0,1986.99
ORD103541,2023-11-27,CUST0455,New,North,Beauty,Lip Balm Set,7,723.9,5,4813.94
ORD101186,2023-11-27,CUST0724,Returning,West,Electronics,Wireless Earbuds,1,4200.78,5,3990.74
ORD103217,2023-11-27,CUST0526,Returning,West,Apparel,Formal Shirt,5,1622.56,0,8112.8
ORD102731,2023-11-27,CUST0330,New,North,Sports,Cricket Bat,1,2650.66,0,2650.66
ORD102652,2023-11-27,CUST0081,Returning,East,Sports,Dumbbell Set,1,1423.06,0,1423.06
ORD100199,2023-11-28,CUST0381,New,North,Home & Kitchen,Table Lamp,4,2195.3,20,7024.96
ORD102366,2023-11-28,CUST0687,New,North,Beauty,Perfume,1,281.53,15,239.3
ORD103874,2023-11-28,CUST0479,Returning,East,Beauty,Hair Dryer,2,496.55,5,943.44
ORD100324,2023-11-29,CUST0340,Loyal,East,Sports,Dumbbell Set,1,2111.85,10,1900.66
ORD100273,2023-11-29,CUST0582,New,West,Beauty,Hair Dryer,4,605.1,0,2420.4
ORD101979,2023-11-30,CUST0079,Returning,East,Electronics,Bluetooth Speaker,2,3372.51,20,5396.02
ORD103154,2023-11-30,CUST0034,New,North,Beauty,Sunscreen SPF50,2,951.9,5,1808.61
ORD101445,2023-11-30,CUST0223,Returning,South,Apparel,Formal Shirt,2,329.63,0,659.26
ORD102074,2023-11-30,CUST0835,Returning,South,Beauty,Lip Balm Set,1,546.43,15,464.47
ORD102726,2023-12-01,CUST0498,Returning,East,Sports,Cricket Bat,2,560.11,15,952.19
ORD103965,2023-12-01,CUST0737,New,West,Apparel,Formal Shirt,1,916.45,0,916.45
ORD102055,2023-12-01,CUST0689,Returning,West,Electronics,Bluetooth Speaker,1,1688.74,0,1688.74
ORD102678,2023-12-01,CUST0460,New,East,Home & Kitchen,Table Lamp,5,1494.36,0,7471.8
ORD101633,2023-12-02,CUST0204,Loyal,Central,Sports,Dumbbell Set,4,2904.4,10,10455.84
ORD103191,2023-12-02,CUST0170,Loyal,South,Beauty,Lip Balm Set,1,1031.2,0,1031.2
ORD103962,2023-12-02,CUST0663,New,East,Home & Kitchen,Table Lamp,1,2623.02,20,2098.42
ORD101957,2023-12-02,CUST0356,Returning,West,Apparel,Denim Jacket,4,909.35,15,3091.79
ORD103422,2023-12-03,CUST0148,Loyal,North,Apparel,Formal Shirt,2,704.5,15,1197.65
ORD100928,2023-12-03,CUST0583,Returning,North,Beauty,Lip Balm Set,2,808.06,0,1616.12
ORD100867,2023-12-04,CUST0643,Returning,West,Apparel,Cotton T-Shirt,1,1962.49,10,1766.24
ORD102066,2023-12-04,CUST0085,Returning,East,Apparel,Running Shoes,1,1921.08,0,1921.08
ORD100234,2023-12-04,CUST0291,New,Central,Home & Kitchen,Electric Kettle,4,3052.95,10,10990.62
ORD103945,2023-12-04,CUST0114,Loyal,South,Electronics,Power Bank,4,1989.73,20,6367.14
ORD100379,2023-12-05,CUST0672,Returning,East,Electronics,Power Bank,4,3618.84,5,13751.59
ORD102224,2023-12-06,CUST0640,Returning,West,Beauty,Perfume,5,995.05,20,3980.2
ORD101547,2023-12-06,CUST0266,Returning,North,Electronics,Bluetooth Speaker,5,4087.26,0,20436.3
ORD102017,2023-12-06,CUST0594,New,North,Home & Kitchen,Non-stick Pan Set,2,2279.25,5,4330.57
ORD100196,2023-12-06,CUST0626,Returning,South,Beauty,Face Serum,1,470.67,5,447.14
ORD101367,2023-12-07,CUST0591,New,North,Sports,Football,1,775.69,15,659.34
ORD100030,2023-12-07,CUST0389,Loyal,East,Beauty,Lip Balm Set,2,1368.3,0,2736.6
ORD103746,2023-12-07,CUST0551,New,East,Home & Kitchen,Table Lamp,8,1400.58,0,11204.64
ORD103859,2023-12-07,CUST0809,New,West,Apparel,Running Shoes,4,505.59,5,1921.24
ORD100359,2023-12-08,CUST0368,New,North,Beauty,Hair Dryer,1,758.85,0,758.85
ORD102810,2023-12-08,CUST0436,New,East,Electronics,Power Bank,5,2036.24,10,9163.08
ORD103501,2023-12-08,CUST0124,Loyal,East,Beauty,Lip Balm Set,1,1432.67,0,1432.67
ORD102843,2023-12-08,CUST0088,Loyal,North,Electronics,Bluetooth Speaker,1,4004.48,0,4004.48
ORD100334,2023-12-09,CUST0253,Returning,South,Beauty,Hair Dryer,5,253.84,0,1269.2
ORD101435,2023-12-09,CUST0753,Loyal,North,Home & Kitchen,Air Fryer,2,1339.9,5,2545.81
ORD103751,2023-12-10,CUST0635,New,East,Electronics,Power Bank,1,4056.57,20,3245.26
ORD101158,2023-12-10,CUST0642,New,South,Home & Kitchen,Air Fryer,2,1316.0,10,2368.8
ORD100079,2023-12-10,CUST0319,Returning,Central,Sports,Resistance Bands,2,2388.93,0,4777.86
ORD102549,2023-12-10,CUST0184,Loyal,North,Beauty,Face Serum,1,715.76,20,572.61
ORD103911,2023-12-10,CUST0054,New,North,Apparel,Running Shoes,4,2089.12,0,8356.48
ORD100368,2023-12-11,CUST0835,New,South,Apparel,Denim Jacket,4,1930.23,15,6562.78
ORD103026,2023-12-11,CUST0755,Loyal,Central,Apparel,Denim Jacket,5,1511.53,0,7557.65
ORD103029,2023-12-11,CUST0185,Returning,North,Apparel,Formal Shirt,2,1419.07,0,2838.14
ORD101782,2023-12-11,CUST0614,New,North,Beauty,Hair Dryer,2,1496.77,10,2694.19
ORD103151,2023-12-11,CUST0843,Returning,East,Electronics,Wireless Earbuds,5,2847.07,15,12100.05
ORD103049,2023-12-11,CUST0844,Returning,South,Home & Kitchen,Electric Kettle,4,2629.17,10,9465.01
ORD101207,2023-12-11,CUST0772,Returning,East,Beauty,Face Serum,1,478.53,0,478.53
ORD103922,2023-12-12,CUST0637,Loyal,Central,Electronics,Smartwatch,4,1023.06,0,4092.24
ORD100499,2023-12-13,CUST0262,Returning,West,Electronics,Bluetooth Speaker,1,2250.69,15,1913.09
ORD101582,2023-12-13,CUST0485,New,East,Home & Kitchen,Mixer Grinder,1,1528.95,20,1223.16
